SKU,Product Name,Store Description,Price (CAD),Base Price (CAD),Surcharge Price (CAD),Line/Category,Availability,Product URL,Price Type,Updated UTC
CK-Enterprise,CloudKey Enterprise,A UniFi Console designed for managing massive-scale UniFi Networks.,6699.00,6699.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/cloud-key-enterprise,Exact,2026-08-21T06:26:29+00:00
CKG2-RM,CloudKey Rack Mount,"Mount your CloudKey or CloudKey+ into a 19"" rack.",135.00,135.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/ckg2-rack-mount,Exact,2026-08-21T06:26:29+00:00
uacc-ckg2-plus-stand,CloudKey Stand,"Sleek, metal stand for CloudKey+.",25.00,25.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ckg2-plus-stand,Exact,2026-08-21T06:26:29+00:00
nanoHD-RCM-3,Compact Flagship AP Recessed Ceiling Mount,"Recessed ceiling mount for U6 Lite, U6+, AC Lite and nanoHD.",70.00,70.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/nanohd-rcm-3,Exact,2026-08-21T06:26:29+00:00
nanoHD-RetroFit-3,Compact Flagship AP Retrofit Mount,"Retrofit mount for U6 Lite, U6+, and nanoHD.",40.00,40.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/nanohd-retrofit-3,Exact,2026-08-21T06:26:29+00:00
UACC-Display-AM,Connect Display Arm Mount,Arm Mount for UniFi Connect Display.,429.00,429.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-display-am,Exact,2026-08-21T06:26:29+00:00
UACC-Display-FM,Connect Display Flush Mount,Flush Mount for UniFi Connect Display.,269.00,269.00,,Accessories,Out of Stock,https://ca.store.ui.com/ca/en/products/uacc-display-fm,Exact,2026-08-21T06:26:29+00:00
UACC-Display21-SM,Connect Display Surface Mount,Surface Mount for UniFi Connect Display.,175.00,175.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-display-sm,Exact,2026-08-21T06:26:29+00:00
UACC-Display21-TS,Connect Display Table Stand,Table Stand for UniFi Connect Display.,215.00,215.00,,Accessories,Out of Stock,https://ca.store.ui.com/ca/en/products/uacc-display-ts,Exact,2026-08-21T06:26:29+00:00
UACC-Display-VA,Connect Display VESA Mount Adapter,VESA Mount Adapter for UniFi Connect Display.,135.00,135.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-display-va,Exact,2026-08-21T06:26:29+00:00
UACC-CWDM-4,CWDM Mux Demux 4,Rack-mountable 4-channel mux demux designed to increase capacity of existing fiber infrastructure.,269.00,269.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cwdm-4,Exact,2026-08-21T06:26:29+00:00
UACC-CWDM-8,CWDM Mux Demux 8,Rack-mountable 8-channel CWDM mux demux designed to increase capacity of existing fiber infrastructure.,479.00,479.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cwdm-8,Exact,2026-08-21T06:26:29+00:00
UACC-Switch-DIN,DIN Rail Mount,DIN rail mount for UniFi compact switches.,12.50,12.50,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-switch-din,Exact,2026-08-21T06:26:29+00:00
UACC-CRB,Dream Wall Cable Raceway,A protective raceway accessory for Dream Wall.,35.00,35.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cr,Exact,2026-08-21T06:26:29+00:00
UACC-CRE,Dream Wall Cable Raceway,A protective raceway accessory for Dream Wall.,29.00,29.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cr,Exact,2026-08-21T06:26:29+00:00
UACC-CRS,Dream Wall Cable Raceway,A protective raceway accessory for Dream Wall.,35.00,35.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cr,Exact,2026-08-21T06:26:29+00:00
UACC-PSU-UDW,Dream Wall Power Module,Provides optional power redundancy for Dream Wall.,175.00,175.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-psu-udw,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Extender-C6A,"Easy Cable, 2-Pack","Shielded, ultra-thin extension cable with waterproof cap, designed for tight spaces and last inch reach installations.",27.00,27.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-extender-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-HDD-E-16TB,"Enterprise 3.5"" HDD, 16 TB","Enterprise-grade 3.5"" SATA hard drive ideal for storage-intensive UniFi camera security and NAS systems.",859.00,859.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-hdd-e-16tb,Exact,2026-08-21T06:26:29+00:00
UACC-HDD-E-24TB,"Enterprise 3.5"" HDD, 24 TB","Enterprise-grade 3.5"" SATA hard drive ideal for storage-intensive UniFi camera security and NAS systems.",1260.00,1260.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-hdd-e-24tb,Exact,2026-08-21T06:26:29+00:00
UACC-HDD-E-8TB,"Enterprise 3.5"" HDD, 8 TB","Enterprise-grade 3.5"" SATA hard drive ideal for storage-intensive UniFi camera security and NAS systems.",515.00,515.00,,Accessories,Out of Stock,https://ca.store.ui.com/ca/en/products/uacc-hdd-e-8tb,Exact,2026-08-21T06:26:29+00:00
UACC-ENVR-Bezel,Enterprise NVR Bezel,"Faceplate that integrates with Enterprise NVR to provide a 4.7"" touch display and LED illumination.",429.00,429.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-envr-bezel,Exact,2026-08-21T06:26:29+00:00
UACC-ESE-16,Enterprise Storage Expansion,"Expansion unit for ENAS & ENVR-Core with (16) 2.5/3.5"" drive bays, providing seamless HDD storage expansion.",2150.00,2150.00,,Accessories,Coming Soon,https://ca.store.ui.com/ca/en/products/uacc-ese-16,Exact,2026-08-21T06:26:29+00:00
UACC-ETH-SP-Panel-24,Ethernet Surge Protection (24-Port),"Rack-mount indoor panel supports up to 10 GbE, PoE+++, and 20kA surge discharge per port.",570.00,570.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-eth-sp-panel-24,Exact,2026-08-21T06:26:29+00:00
UACC-ETH-SP-DIN,Ethernet Surge Protection (Single-Port),"Bidirectional protection for up to 10 GbE, PoE+++, and 20kA surge discharge for indoor installation.",41.00,41.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-eth-sp-din,Exact,2026-08-21T06:26:29+00:00
ETH-SP-G2,Ethernet Surge Protection Outdoor (10kA),ESD protection for outdoor high-speed networks.,17.00,17.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/ethernet-surge-protector,Exact,2026-08-21T06:26:29+00:00
UACC-ETH-SP-Pro,Ethernet Surge Protection Outdoor (20kA),ESD protection for outdoor high-speed networks.,27.00,27.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-eth-sp-pro,Exact,2026-08-21T06:26:29+00:00
UACC-EVSL-Stand-Adapter,EV Station Lite Stand Adapter,Adapter accessory for mounting EV Station Lite to an EV Station Stand.,39.00,39.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-evsl-stand-adapter,Exact,2026-08-21T06:26:29+00:00
UACC-EV-Station-Stand,EV Station Stand,An indoor/outdoor stand that can mount up to two EV Stations.,539.00,539.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ev-station-stand,Exact,2026-08-21T06:26:29+00:00
UACC-Rack-Shelf-CLV,Fixed Rack Shelf (Cantilever),"1U fixed cantilever shelf for mounting non-rackmount devices in standard 19"" racks.",70.00,70.00,,Accessories,Out of Stock,https://ca.store.ui.com/ca/en/products/uacc-rack-shelf-clv,Exact,2026-08-21T06:26:29+00:00
U-PRO-MP,Flagship AP Replacement Mounting System,Professional mounting system for UniFi access points.,11.00,11.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/unifi-professional-mounting-system,Exact,2026-08-21T06:26:29+00:00
UACC-FM,Floating Mount,Sleek magnetic wall mount for UniFi Express and Gateway Lite.,39.00,39.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-fm,Exact,2026-08-21T06:26:29+00:00
UACC-Switch-FM,Floating Mount,Sleek magnetic wall mount for UniFi compact switches.,19.00,19.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-switch-fm,Exact,2026-08-21T06:26:29+00:00
UACC-FM-16cm,Floating Mount 16 cm,"Sleek, magnetic wall mount for UniFi Express 7.",41.00,41.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-fm-16cm,Exact,2026-08-21T06:26:29+00:00
UACC-FM-17cm,Floating Mount 17 cm,"Sleek magnetic wall mount for Cloud Gateway Max, Cloud Gateway Ultra, and Gateway Max.",39.00,39.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-fm-17cm,Exact,2026-08-21T06:26:29+00:00
UACC-FM-23cm,Floating Mount 23 cm,Sleek magnetic wall mount for Cloud Gateway Fiber and Gateway Fiber.,55.00,55.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-fm-23cm,Exact,2026-08-21T06:26:29+00:00
UXG-Enterprise,Gateway Enterprise,"25G independent gateway with multi-WAN load balancing, 12.5 Gbps IPS routing, and redundant hot-swap PSUs.",2669.00,2669.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uxg-enterprise,Exact,2026-08-21T06:26:29+00:00
UXG-Fiber,Gateway Fiber,Desktop 10G independent gateway with integrated 4-port 2.5 GbE switch.,379.00,379.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uxg-fiber,Exact,2026-08-21T06:26:29+00:00
UXG-Lite,Gateway Lite,Compact independent gateway with a full suite of advanced routing and security features.,129.00,129.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uxg-lite,Exact,2026-08-21T06:26:29+00:00
UXG-Max,Gateway Max,"Compact, multi-WAN independent gateway with full 2.5G support for high-performance networking at small-to-medium sites.",285.00,285.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uxg-max,Exact,2026-08-21T06:26:29+00:00
UXG-Pro-US,Gateway Pro,10G multi-WAN independent gateway with UniFi Power Backup support designed to protect large-scale networks.,715.00,715.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uxg-pro,Exact,2026-08-21T06:26:29+00:00
UACC-GNSS-Antenna,GNSS Antenna,Compact active IP67-rated GNSS antenna with an integrated low-noise LNA.,285.00,285.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-gnss-antenna,Exact,2026-08-21T06:26:29+00:00
UACC-Fan-F2B-4020,Hot-Swappable Fan Module,Hot-swappable fan module with front-to-back airflow.,99.00,99.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-fan-4020,Exact,2026-08-21T06:26:29+00:00
UACC-PSU-54V-1200W,"Hot-Swappable Power Module (1,200W)","Hot swappable AC/DC power module, 1,200W, 54V.",429.00,429.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-psu-54v-1200w,Exact,2026-08-21T06:26:29+00:00
UACC-PSU-12V-150W,Hot-Swappable Power Module (150W),Replacement hot-swappable power module for Enterprise Fortress Gateway and Gateway Enterprise.,159.00,159.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-psu-12v-150w,Exact,2026-08-21T06:26:29+00:00
UACC-PSU-12V-550W,Hot-Swappable Power Module (550W),"Replacement hot-swappable power module for CloudKey Enterprise, Enterprise Aggregation, Enterprise NVR and UNAS Pro 8.",229.00,229.00,,Accessories,Out of Stock,https://ca.store.ui.com/ca/en/products/uacc-psu-12v-550w,Exact,2026-08-21T06:26:29+00:00
UACC-PSU-54V-600W,Hot-Swappable Power Module (600W),"Hot swappable AC/DC power module, 600W, 54V.",229.00,229.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-psu-54v-600w,Exact,2026-08-21T06:26:29+00:00
UACC-In-Ceiling-Speaker,In-Ceiling Speaker,"6.5"" in-ceiling speakers with immersive sound. These unobtrusive speakers deliver audio across a wide area, ensuring consistent sound quality.",215.00,215.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-in-ceiling-speaker,Exact,2026-08-21T06:26:29+00:00
UACC-In-Wall-Speaker,In-Wall Speaker,"6.5"" in-wall speakers that bring rich, room-filling sound to any space, seamlessly blending for an uncompromised listening experience.",255.00,255.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-in-wall-speaker,Exact,2026-08-21T06:26:29+00:00
UACC-Keystone-Blank-Insert-TH,"Keystone Blank Insert Pass-Through, 12-Pack",Snap-in inserts designed to cover unused ports on a blank keystone patch panel while maintaining a clean and aesthetic appearance.,27.00,27.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-keystone-blank-insert-th,Exact,2026-08-21T06:26:29+00:00
UACC-Keystone-Blank-Insert,"Keystone Blank Insert, 24-Pack",24-pack of snap-in inserts that cover unused ports on the UniFi 24-Port Blank Keystone Patch Panel while maintaining its aesthetic.,25.00,25.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-keystone-blank-insert,Exact,2026-08-21T06:26:29+00:00
UACC-LRE,Long-Range Ethernet Repeater,Long-range Gigabit Ethernet adapter that receives PoE/PoE+ and offers passthrough PoE output.,40.00,40.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-lre,Exact,2026-08-21T06:26:29+00:00
UACC-SSD-Tray,M.2 SSD Tray,"Optional storage insert for Cloud Gateways and UNAS models that supports one 2230, 2242, 2260, 2280, or 22110 sized M.2 NVMe SSD.",25.00,25.00,,Accessories,Out of Stock,https://ca.store.ui.com/ca/en/products/uacc-ssd-tray,Exact,2026-08-21T06:26:29+00:00
UACC-AE,Media Converter,A fiber-to-copper media module that allows wireless equipment without SFP ports to support fiber uplinks up to 1 Gbps.,36.00,36.00,,Accessories,Out of Stock,https://ca.store.ui.com/ca/en/products/uacc-ae,Exact,2026-08-21T06:26:29+00:00
FlexHD-CM-3,Mesh AP In-Ceiling Mount,Recessed ceiling mount for U6 Mesh and FlexHD.,70.00,70.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/flexhd-cm-3,Exact,2026-08-21T06:26:29+00:00
UACC-MSD-128GB,microSD Card,"A microSD card designed for ultra endurance, optimized for UniFi devices, providing local storage and edge recording capabilities.",99.00,99.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-msd,Exact,2026-08-21T06:26:29+00:00
UACC-MSD-1TB,microSD Card,"A microSD card designed for ultra endurance, optimized for UniFi devices, providing local storage and edge recording capabilities.",515.00,515.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-msd,Exact,2026-08-21T06:26:29+00:00
UACC-MSD-256GB,microSD Card,"A microSD card designed for ultra endurance, optimized for UniFi devices, providing local storage and edge recording capabilities.",170.00,170.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-msd,Exact,2026-08-21T06:26:29+00:00
UACC-MSD-512GB,microSD Card,"A microSD card designed for ultra endurance, optimized for UniFi devices, providing local storage and edge recording capabilities.",285.00,285.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-msd,Exact,2026-08-21T06:26:29+00:00
UACC-UMR-TS,Mobile Router Table Stand,"Sleek, metal table stand for the Mobile Router.",25.00,25.00,,Accessories,Out of Stock,https://ca.store.ui.com/ca/en/products/uacc-umr-ts,Exact,2026-08-21T06:26:29+00:00
unifi-hosting,Official UniFi Hosting,Scalably deploy and manage UniFi Network devices.,39.00,39.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/unifi-hosting,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-M2-LULU-0.5M,OM4 Duplex LC UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with duplex LC UPC connectors.,6.50,6.50,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-m2-lulu,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-M2-LULU-0.5M-50,OM4 Duplex LC UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with duplex LC UPC connectors.,240.00,240.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-m2-lulu,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-M2-LULU-10M,OM4 Duplex LC UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with duplex LC UPC connectors.,18.00,18.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-m2-lulu,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-M2-LULU-15M,OM4 Duplex LC UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with duplex LC UPC connectors.,27.00,27.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-m2-lulu,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-M2-LULU-1M,OM4 Duplex LC UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with duplex LC UPC connectors.,6.80,6.80,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-m2-lulu,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-M2-LULU-1M-50,OM4 Duplex LC UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with duplex LC UPC connectors.,255.00,255.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-m2-lulu,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-M2-LULU-30M,OM4 Duplex LC UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with duplex LC UPC connectors.,40.00,40.00,,Accessories,Out of Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-m2-lulu,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-M2-LULU-3M,OM4 Duplex LC UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with duplex LC UPC connectors.,9.50,9.50,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-m2-lulu,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-M2-LULU-3M-50,OM4 Duplex LC UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with duplex LC UPC connectors.,385.00,385.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-m2-lulu,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-M2-LULU-5M,OM4 Duplex LC UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with duplex LC UPC connectors.,12.00,12.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-m2-lulu,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-MA-MPMP-0.5M,OM4 MPO-12 UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with MPO-12 Type B UPC connectors designed for 100G applications.,60.00,60.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-ma-mpmp,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-MA-MPMP-0.5M-10,OM4 MPO-12 UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with MPO-12 Type B UPC connectors designed for 100G applications.,570.00,570.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-ma-mpmp,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-MA-MPMP-100M,OM4 MPO-12 UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with MPO-12 Type B UPC connectors designed for 100G applications.,715.00,715.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-ma-mpmp,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-MA-MPMP-10M,OM4 MPO-12 UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with MPO-12 Type B UPC connectors designed for 100G applications.,155.00,155.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-ma-mpmp,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-MA-MPMP-15M,OM4 MPO-12 UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with MPO-12 Type B UPC connectors designed for 100G applications.,215.00,215.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-ma-mpmp,Exact,2026-08-21T06:26:29+00:00
UACC-OFC-MA-MPMP-1M,OM4 MPO-12 UPC Fiber Patch Cable,Indoor OM4 multi-mode fiber patch cable with MPO-12 Type B UPC connectors designed for 100G applications.,65.00,65.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ofc-ma-mpmp,Exact,2026-08-21T06:26:29+00:00
